SYNIS_ID,MAELIADGERD,TEGUND,NR,RADNR,LENGD,KYN,KYNTHROSKI,FJOLDI,OSLAEGT,SLAEGT,LIFUR,MAGI,KYNFAERI,HEILDARTHYNGD,RANFISKURTEG,KVARNANR,MAGAASTAND,ALDUR,FAERSLUNUMER
158,20,310,3,10,,,,1,,,,,,30,1,3,,,15820310003
158,3,1,7,20,89,1,4,1,6740,6190,20,245,,,,,1,,15803001007
158,20,302,1,21,,,,1,,,,,,200,1,7,,,15820302001
158,3,1,8,22,85,2,4,1,5430,5010,65,160,,,,,1,,15803001008
158,20,302,2,23,,,,1,,,,,,50,1,8,,,15820302002
158,20,41,2,24,,,,1,,,,,,,1,8,,,15820041002
158,3,2,1,25,47,1,4,1,700,600,50,30,,,,,1,,15803002001
158,20,41,3,26,,,,1,,,,,,,2,1,,,15820041003
158,20,305,1,27,,,,1,,,,,,10,2,1,,,15820305001
158,3,2,2,28,47,1,1,1,700,600,0,,,,,,,,15803002002
158,3,1,9,29,90,1,1,1,6800,6200,0,250,,,,,1,,15803001009
158,20,300,1,30,,,,1,,,,,,50,1,9,,,15820300001
158,3,1,10,31,90,1,1,1,6800,6200,0,250,,,,,1,,15803001010
158,20,300,2,32,,,,1,,,,,,40,1,10,,,15820300002
158,3,1,11,33,54,1,1,1,0,0,0,0,,,,,1,,15803001011
158,3,1,1,1,31,2,2,1,550,495,,,,,,,,,15803001001
158,3,1,4,11,47,1,1,1,740,640,50,40,,,,,1,,15803001004
158,20,41,1,12,,,,1,,,,,,,1,4,,,15820041001
158,21,555,1,17,5,,,1,,,,,,,1,6,,,15821555001
158,3,1,5,13,50,2,1,1,800,650,70,50,,,,,1,,15803001005
158,20,314,1,14,,,,10,,,,,,0,1,5,,,15820314001
158,3,1,6,19,50,1,1,1,800,650,100,40,,,,,1,,15803001006
158,20,555,1,16,,,,1,,,,,,,,,,,15820555001
158,21,555,2,18,,,,1,,,,,,,,,,,15821555002
158,3,1,2,2,47,1,2,1,740,700,0,10,100,,,,3,,15803001002
158,3,1,3,3,47,2,4,1,740,640,50,35,,,,,1,,15803001003
158,20,197,1,4,,,,1,,,,,,0,1,3,,,15820197001
158,20,2,1,5,,,,1,,,,,,0,1,3,,,15820002001
158,20,1,1,6,,,,1,,,,,,0,1,3,,,15820001001
158,20,5,1,7,,,,1,,,,,,10,1,3,,,15820005001
158,20,310,1,8,,,,1,,,,,,10,1,3,,,15820310001
158,20,310,2,9,,,,1,,,,,,20,1,3,,,15820310002
159,3,1,5,5,80,2,1,1,5210,4825,70,140,,,,,,,15903001005
159,3,1,4,4,76,1,1,1,3530,3285,45,85,,,,,2,,15903001004
159,3,1,3,3,69,1,1,1,3025,2775,30,70,,,,,4,,15903001003
159,3,1,1,1,89,1,,1,6760,,,,,,,,,,15903001001
159,3,1,2,2,89,1,4,1,6740,6190,20,245,,,,,1,,15903001002
159,3,1,8,8,85,2,4,1,5220,4820,0,-1,,,,,,,15903001008
159,3,1,9,9,80,2,1,1,4970,4515,140,85,,,,,5,,15903001009
159,3,1,6,6,76,2,1,1,5100,4645,115,115,,,,,,,15903001006
159,3,1,11,14,,,,1,,,,,,,,,,,15903001011
159,20,41,2,13,,,,1,,,,,,0,1,10,,,15920041002
159,20,41,1,12,,,,1,,,,,,0,1,10,,,15920041001
159,20,6,1,11,,,,1,,,,,,,,,,,15920006001
159,3,1,10,10,80,2,1,1,4500,4125,0,150,,,,,1,,15903001010
159,3,1,7,7,87,1,4,1,6100,5800,5800,100,,,,,2,,15903001007
160,3,2,6,9,40,1,1,1,615,560,20,5,,,,,2,,16003002006
160,3,2,21,32,39,1,1,1,530,485,15,10,,,,,2,,16003002021
160,20,459,7,31,,,,1,,,,,,0,2,20,,,16020459007
160,3,2,20,30,43,1,1,1,665,605,20,10,,,,,1,,16003002020
160,3,2,19,29,41,1,1,1,640,580,20,5,,,,,2,,16003002019
160,20,459,6,28,,,,1,,,,,,5,2,18,,,16020459006
160,3,2,18,27,43,2,1,1,750,665,20,10,,,,,1,,16003002018
160,3,2,17,26,34,1,1,1,350,320,5,5,,,,,2,,16003002017
160,20,459,5,25,,,,1,,,,,,5,2,16,,,16020459005
160,3,2,16,24,44,1,1,1,770,710,10,10,,,,,1,,16003002016
160,20,302,3,23,,,,1,,,,,,0,2,15,,,16020302003
160,3,2,15,22,39,1,1,1,475,445,5,5,,,,,1,,16003002015
160,3,2,14,21,41,2,1,1,575,520,20,5,,,,,2,,16003002014
160,20,302,2,20,,,,1,,,,,,20,2,13,,,16020302002
160,3,2,13,19,40,1,1,1,620,545,20,25,,,,,1,,16003002013
160,20,302,1,18,,,,1,,,,,,1,2,12,,,16020302001
160,3,2,1,1,45,2,1,1,810,730,25,10,,,,,1,,16003002001
160,20,459,1,2,,,,1,,,,,,0,2,1,,,16020459001
160,3,2,2,3,43,2,1,1,660,595,15,5,,,,,2,,16003002002
160,3,2,3,4,39,2,1,1,650,585,15,15,,,,,1,,16003002003
160,20,459,2,5,,,,1,,,,,,10,2,3,,,16020459002
160,3,2,4,6,41,2,1,1,650,590,25,5,,,,,4,,16003002004
160,3,2,5,7,40,1,1,1,605,545,25,5,,,,,1,,16003002005
160,20,459,3,8,,,,1,,,,,,0,2,5,,,16020459003
160,3,2,7,10,44,2,1,1,785,720,20,10,,,,,2,,16003002007
160,3,2,8,11,41,1,1,1,645,575,30,5,,,,,1,,16003002008
160,20,459,4,12,,,,1,,,,,,0,2,8,,,16020459004
160,3,2,9,13,43,1,1,1,675,615,20,10,,,,,2,,16003002009
160,3,2,10,14,39,1,1,1,510,455,25,5,,,,,2,,16003002010
160,3,2,11,15,41,2,1,1,620,570,15,5,,,,,2,,16003002011
160,3,2,12,16,44,2,1,1,765,670,20,40,,,,,1,,16003002012
160,20,44,1,17,,,,1,,,,,,,2,12,,,16020044001
180,20,310,1,3,,,,1,,,,,,0,2,2,,,18020310001
180,3,2,10,15,40,2,1,1,635,565,15,10,,,,,1,,18003002010
180,20,459,1,4,,,,1,,,,,,0,2,1,,,18020459001
180,20,459,2,5,,,,1,,,,,,0,2,2,,,18020459002
180,20,302,1,7,,,,1,,,,,,5,2,3,,,18020302001
180,3,2,1,1,43,1,1,1,750,675,20,10,,,,,1,,18003002001
180,3,2,2,2,43,1,1,1,675,620,15,5,,,,,1,,18003002002
180,3,2,4,8,44,1,1,1,795,720,25,10,,,,,2,,18003002004
180,3,2,5,9,44,1,1,1,790,705,20,10,,,,,2,,18003002005
180,3,2,6,10,50,2,1,1,1030,930,20,10,,,,,1,,18003002006
180,20,459,3,11,,,,1,,,,,,0,2,6,,,18020459003
180,3,2,7,12,42,2,1,1,700,635,20,10,,,,,2,,18003002007
180,3,2,8,13,44,2,1,1,775,715,5,5,,,,,2,,18003002008
180,3,2,9,14,41,1,1,1,670,605,15,10,,,,,2,,18003002009
180,20,310,2,16,,,,1,,,,,,0,2,10,,,18020310002
180,3,2,3,6,42,1,1,1,710,630,25,10,,,,,1,,18003002003
200,20,44,1,2,,,,1,,,,,,,1,1,,,20020044001
200,3,1,1,1,51,2,1,1,1315,1145,35,55,,,,,1,,20003001001
200,20,345,1,3,,,,1,,,,,,0,1,1,,,20020345001
200,20,302,1,4,,,,1,,,,,,10,1,1,,,20020302001
200,3,1,2,5,52,1,2,1,1450,1270,35,30,50,,,,1,,20003001002
200,20,459,1,6,,,,1,,,,,,5,1,2,,,20020459001
200,3,1,3,7,52,1,2,1,1330,1185,25,30,40,,,,1,,20003001003
200,20,459,2,8,,,,1,,,,,,5,1,3,,,20020459002
200,3,1,4,9,53,1,1,1,1415,1285,35,30,,,,,1,,20003001004
200,20,312,1,10,,,,1,,,,,,5,1,4,,,20020312001
200,3,1,5,11,53,2,2,1,1515,1260,50,65,25,,,,1,,20003001005
200,20,470,1,12,,,,1,,,,,,40,1,5,,,20020470001
200,3,1,6,13,46,2,1,1,1020,925,35,20,,,,,1,,20003001006
200,20,345,2,14,,,,1,,,,,,5,1,6,,,20020345002
200,20,325,1,15,,,,1,,,,,,0,1,6,,,20020325001
200,3,1,7,16,55,1,1,1,1320,1205,20,45,,,,,1,,20003001007
200,20,491,1,17,,,,1,,,,,,20,1,7,,,20020491001
200,3,1,8,18,49,2,1,1,1175,1025,30,35,,,,,1,,20003001008
200,20,312,2,19,,,,2,,,,,,10,1,8,,,20020312002
200,20,305,1,20,,,,1,,,,,,0,1,8,,,20020305001
200,3,1,9,21,51,1,2,1,1255,1120,30,35,20,,,,1,,20003001009
200,20,41,1,22,,,,7,,,,,,,1,9,,,20020041001
200,20,305,2,23,,,,12,,,,,,5,1,9,,,20020305002
200,3,1,10,24,58,1,1,1,1710,1580,20,35,,,,,2,,20003001010
200,3,1,11,25,51,1,2,1,1315,1185,30,15,25,,,,2,,20003001011
200,3,1,12,26,54,1,1,1,1355,1250,25,20,,,,,2,,20003001012
200,3,1,13,27,54,1,2,1,1410,1250,25,50,15,,,,1,,20003001013
200,20,41,2,28,,,,3,,,,,,,1,13,,,20020041002
200,20,312,3,29,,,,1,,,,,,0,1,13,,,20020312003
200,20,305,3,30,,,,2,,,,,,0,1,13,,,20020305003
200,20,314,1,31,,,,1,,,,,,0,1,13,,,20020314001
200,20,311,1,32,,,,1,,,,,,25,1,13,,,20020311001
200,3,1,14,33,56,1,1,1,1490,1395,20,25,,,,,2,,20003001014
200,3,1,15,34,51,1,1,1,1130,1020,15,65,,,,,1,,20003001015
200,20,44,2,35,,,,1,,,,,,40,1,15,,,20020044002
200,3,1,16,36,51,1,1,1,1205,1120,15,25,,,,,1,,20003001016
200,20,459,3,37,,,,1,,,,,,25,1,16,,,20020459003
200,3,1,17,38,53,1,1,1,1295,1175,15,40,,,,,1,,20003001017
200,20,191,1,39,,,,7,,,,,,25,1,17,,,20020191001
200,3,1,18,40,49,2,1,1,1120,1010,25,35,,,,,1,,20003001018
200,20,459,4,41,,,,0,,,,,,10,1,18,,,20020459004
200,20,305,4,42,,,,1,,,,,,0,1,18,,,20020305004
200,20,306,1,43,,,,1,,,,,,0,1,18,,,20020306001
200,3,1,19,44,55,1,1,1,1290,1180,25,40,,,,,1,,20003001019
200,20,191,2,45,,,,1,,,,,,0,1,19,,,20020191002
200,20,311,2,46,,,,1,,,,,,10,1,19,,,20020311002
200,3,1,20,47,53,2,1,1,1205,1100,20,40,,,,,1,,20003001020
200,20,302,2,48,,,,1,,,,,,15,1,20,,,20020302002
200,20,29,1,49,,,,1,,,,,,10,1,20,,,20020029001
201,3,1,12,25,41,2,1,1,580,540,10,10,,,,,1,,20103001012
201,3,1,6,12,46,2,1,1,870,790,20,20,,,,,1,,20103001006
201,3,1,11,23,43,2,1,1,745,680,20,15,,,,,1,,20103001011
201,20,41,7,22,,,,1,,,,,,5,1,10,,,20120041007
201,3,1,10,21,51,1,1,1,1060,990,10,20,,,,,1,,20103001010
201,3,1,9,20,57,1,1,1,1590,1480,0,0,,,,,,,20103001009
201,20,44,1,19,,,,1,,,,,,0,1,8,,,20120044001
201,20,41,6,18,,,,1,,,,,,0,1,8,,,20120041006
201,3,1,8,17,53,2,1,1,1240,1155,15,20,,,,,1,,20103001008
201,20,302,1,16,,,,1,,,,,,15,1,7,,,20120302001
201,20,41,5,15,,,,4,,,,,,5,1,7,,,20120041005
201,3,1,7,14,44,1,1,1,905,805,25,35,,,,,1,,20103001007
201,20,301,1,13,,,,2,,,,,,5,1,6,,,20120301001
201,20,41,12,38,,,,4,,,,,,10,1,18,,,20120041012
201,3,1,19,39,37,1,1,1,460,410,5,25,,,,,1,,20103001019
201,20,44,3,40,,,,1,,,,,,15,1,19,,,20120044003
201,20,459,2,41,,,,1,,,,,,5,1,19,,,20120459002
201,3,1,20,42,42,2,1,1,630,580,10,25,,,,,1,,20103001020
201,20,41,13,43,,,,1,,,,,,0,1,20,,,20120041013
201,20,44,4,44,,,,1,,,,,,15,1,20,,,20120044004
201,20,41,8,26,,,,1,,,,,,0,1,12,,,20120041008
201,3,1,14,28,46,2,1,1,740,680,10,20,,,,,1,,20103001014
201,3,1,13,27,45,1,1,1,840,775,25,10,,,,,2,,20103001013
201,20,41,9,29,,,,1,,,,,,0,1,14,,,20120041009
201,20,302,2,30,,,,1,,,,,,0,1,14,,,20120302002
201,3,1,15,31,46,1,1,1,800,740,20,15,,,,,1,,20103001015
201,20,44,2,32,,,,1,,,,,,0,1,15,,,20120044002
201,3,1,16,33,44,2,1,1,760,690,30,15,,,,,1,,20103001016
201,20,41,10,34,,,,2,,,,,,5,1,16,,,20120041010
201,3,1,17,35,41,2,1,1,595,545,10,15,,,,,1,,20103001017
201,20,41,11,36,,,,2,,,,,,5,1,17,,,20120041011
201,3,1,18,37,43,2,1,1,665,615,10,20,,,,,1,,20103001018
201,3,1,1,1,42,1,1,1,660,595,10,20,,,,,1,,20103001001
201,20,41,1,2,,,,3,,,,,,10,1,1,,,20120041001
201,3,1,2,3,52,1,1,1,1265,1145,25,35,,,,,1,,20103001002
201,20,41,2,4,,,,3,,,,,,15,1,2,,,20120041002
201,3,1,3,5,42,1,1,1,720,650,20,20,,,,,1,,20103001003
201,20,41,3,6,,,,1,,,,,,0,1,3,,,20120041003
201,20,305,1,7,,,,1,,,,,,5,1,3,,,20120305001
201,3,1,4,8,51,1,1,1,1125,1035,15,30,,,,,1,,20103001004
201,20,491,1,9,,,,1,,,,,,10,1,4,,,20120491001
201,3,1,5,10,49,2,1,1,1050,970,15,20,,,,,1,,20103001005
201,20,41,4,11,,,,1,,,,,,0,1,5,,,20120041004
201,20,459,1,24,,,,1,,,,,,0,1,11,,,20120459001
202,3,1,8,14,101,2,1,1,8780,7800,500,130,,,,,2,,20203001008
202,3,1,7,13,102,2,1,1,9960,8460,695,185,,,,,2,,20203001007
202,3,1,6,12,101,1,2,1,10000,9270,165,170,125,,,,2,,20203001006
202,20,302,3,11,,,,1,,,,,,60,1,5,,,20220302003
202,3,1,5,10,93,2,1,1,7670,7090,0,190,,,,,1,,20203001005
202,20,302,2,9,,,,1,,,,,,55,1,4,,,20220302002
202,3,1,4,8,100,1,2,1,12010,10680,470,240,260,,,,1,,20203001004
202,20,491,2,7,,,,1,,,,,,25,1,3,,,20220491002
202,20,302,1,6,,,,1,,,,,,110,1,3,,,20220302001
202,20,491,1,4,,,,1,,,,,,50,1,2,,,20220491001
202,3,1,2,3,102,2,4,1,11230,10040,505,225,,,,,1,,20203001002
202,3,1,3,5,107,2,4,1,11000,9200,870,275,,,,,1,,20203001003
202,3,1,1,1,124,1,2,1,24150,21020,795,1035,510,,,,1,,20203001001
202,20,300,1,2,,,,1,,,,,,475,1,1,,,20220300001
220,3,2,10,23,63,2,1,1,2190,1985,40,25,,,,,2,,22003002010
220,3,2,9,22,77,1,1,1,3440,3175,35,35,,,,,2,,22003002009
220,3,2,11,24,70,2,1,1,3150,2890,45,35,,,,,1,,22003002011
220,20,311,3,25,,,,1,,,,,,10,2,11,,,22020311003
220,3,2,12,26,64,2,1,1,2415,2175,50,25,,,,,2,,22003002012
220,3,2,13,27,72,1,1,1,2860,2590,55,45,,,,,1,,22003002013
220,20,311,4,28,,,,1,,,,,,15,2,13,,,22020311004
220,3,2,14,29,74,2,1,1,3260,2955,65,35,,,,,2,,22003002014
220,3,2,15,30,70,1,2,1,2865,2490,75,55,30,,,,1,,22003002015
220,20,311,5,31,,,,1,,,,,,10,2,15,,,22020311005
220,20,491,3,32,,,,1,,,,,,20,2,15,,,22020491003
220,3,2,16,33,62,1,1,1,2115,1940,35,25,,,,,2,,22003002016
220,3,2,17,34,66,2,1,1,2755,2510,40,40,,,,,1,,22003002017
220,20,41,2,35,,,,2,,,,,,5,2,17,,,22020041002
220,20,309,2,36,,,,3,,,,,,10,2,17,,,22020309002
220,3,2,18,37,65,1,1,1,2295,2095,20,55,,,,,1,,22003002018
220,20,44,2,38,,,,1,,,,,,10,2,18,,,22020044002
220,20,302,4,39,,,,1,,,,,,25,2,18,,,22020302004
220,3,2,19,40,66,2,1,1,2700,2405,50,90,,,,,1,,22003002019
220,20,302,5,41,,,,1,,,,,,45,2,19,,,22020302005
220,20,491,4,42,,,,1,,,,,,15,2,19,,,22020491004
220,3,2,20,43,64,1,1,1,2050,1900,25,20,,,,,2,,22003002020
220,3,2,1,1,71,2,1,1,3310,3000,70,65,,,,,1,,22003002001
220,20,302,1,2,,,,1,,,,,,15,2,1,,,22020302001
220,20,491,1,3,,,,1,,,,,,20,2,1,,,22020491001
220,3,2,2,4,63,1,2,1,2695,2420,85,35,25,,,,1,,22003002002
220,20,459,1,5,,,,1,,,,,,10,2,2,,,22020459001
220,3,2,3,6,73,2,1,1,4025,3625,145,65,,,,,1,,22003002003
220,20,311,1,7,,,,1,,,,,,20,2,3,,,22020311001
220,3,2,4,8,77,2,1,1,4400,3955,195,60,,,,,1,,22003002004
220,20,41,1,9,,,,1,,,,,,0,2,4,,,22020041001
220,20,302,2,10,,,,1,,,,,,20,2,4,,,22020302002
220,3,2,5,11,68,1,2,1,3020,2705,85,50,35,,,,1,,22003002005
220,20,302,3,12,,,,1,,,,,,0,2,5,,,22020302003
220,20,306,1,13,,,,1,,,,,,0,2,5,,,22020306001
220,20,309,1,14,,,,10,,,,,,0,2,5,,,22020309001
220,20,311,2,15,,,,1,,,,,,20,2,5,,,22020311002
220,3,2,6,16,68,2,1,1,2905,2600,40,110,,,,,1,,22003002006
220,20,44,1,17,,,,1,,,,,,85,2,6,,,22020044001
220,3,2,7,18,65,1,1,1,2400,2185,35,40,,,,,1,,22003002007
220,20,491,2,19,,,,1,,,,,,15,2,7,,,22020491002
220,3,2,8,20,68,2,1,1,2820,2585,50,30,,,,,1,,22003002008
220,20,449,1,21,,,,1,,,,,,5,2,8,,,22020449001
221,3,1,1,1,48,1,1,1,1160,1065,25,25,,,,,1,,22103001001
221,20,301,1,43,,,,1,,,,,,0,1,20,,,22120301001
221,3,1,2,3,54,2,1,1,1355,1270,15,20,,,,,2,,22103001002
221,3,1,3,4,53,2,1,1,1460,1345,25,20,,,,,1,,22103001003
221,20,306,1,5,,,,1,,,,,,0,1,3,,,22120306001
221,3,1,4,6,52,2,1,1,1225,1140,20,20,,,,,1,,22103001004
221,20,41,2,7,,,,2,,,,,,5,1,4,,,22120041002
221,3,1,5,8,60,2,1,1,1640,1530,15,35,,,,,1,,22103001005
221,20,302,1,9,,,,1,,,,,,10,1,5,,,22120302001
221,20,41,3,10,,,,1,,,,,,0,1,5,,,22120041003
221,20,459,1,11,,,,0,,,,,,0,1,5,,,22120459001
221,3,1,6,12,56,1,1,1,1415,1320,20,25,,,,,2,,22103001006
221,3,1,7,13,53,1,1,1,1335,1245,20,20,,,,,1,,22103001007
221,20,41,4,14,,,,11,,,,,,5,1,7,,,22120041004
221,3,1,8,15,57,1,1,1,1590,1460,35,40,,,,,1,,22103001008
221,20,41,5,16,,,,5,,,,,,15,1,8,,,22120041005
221,3,1,9,17,65,2,1,1,2570,2395,55,40,,,,,1,,22103001009
221,20,41,6,18,,,,4,,,,,,10,1,9,,,22120041006
221,3,1,10,19,51,2,1,1,1095,1020,10,25,,,,,1,,22103001010
221,20,41,7,20,,,,9,,,,,,10,1,10,,,22120041007
221,3,1,11,21,50,1,1,1,1175,1085,15,35,,,,,1,,22103001011
221,20,41,8,22,,,,4,,,,,,15,1,11,,,22120041008
221,20,305,1,23,,,,1,,,,,,5,1,11,,,22120305001
221,3,1,12,24,56,2,1,1,1540,1420,25,40,,,,,1,,22103001012
221,20,41,9,25,,,,2,,,,,,5,1,12,,,22120041009
221,20,302,2,26,,,,1,,,,,,5,1,12,,,22120302002
221,3,1,13,27,52,2,1,1,1330,1220,15,30,,,,,1,,22103001013
221,20,491,1,28,,,,1,,,,,,10,1,13,,,22120491001
221,3,1,14,29,56,1,1,1,1375,1300,20,20,,,,,2,,22103001014
221,3,1,15,30,57,2,1,1,1385,1310,10,20,,,,,1,,22103001015
221,20,41,10,31,,,,8,,,,,,5,1,15,,,22120041010
221,3,1,16,32,55,1,1,1,1415,1310,20,20,,,,,1,,22103001016
221,20,41,11,33,,,,4,,,,,,0,1,16,,,22120041011
221,3,1,17,34,55,1,1,1,1395,1290,35,20,,,,,1,,22103001017
221,20,41,12,35,,,,1,,,,,,5,1,17,,,22120041012
221,20,306,2,36,,,,1,,,,,,0,1,17,,,22120306002
221,3,1,18,37,51,1,1,1,1160,1085,20,20,,,,,1,,22103001018
221,20,41,13,38,,,,3,,,,,,0,1,18,,,22120041013
221,3,1,19,39,53,1,1,1,1280,1200,25,20,,,,,1,,22103001019
221,20,459,2,40,,,,1,,,,,,10,1,19,,,22120459002
221,3,1,20,41,57,1,1,1,1605,1475,30,35,,,,,1,,22103001020
221,20,41,14,42,,,,8,,,,,,0,1,20,,,22120041014
221,20,41,1,2,,,,2,,,,,,10,1,1,,,22120041001
222,20,302,4,33,,,,1,,,,,,5,1,13,,,22220302004
222,3,1,13,32,85,1,2,1,5870,5280,160,125,165,,,,1,,22203001013
222,20,303,4,35,,,,7,,,,,,5,1,13,,,22220303004
222,3,1,14,36,67,1,1,1,2565,2395,30,65,,,,,2,,22203001014
222,20,302,5,37,,,,1,,,,,,15,1,14,,,22220302005
222,3,1,15,38,84,2,1,1,4890,4360,260,90,,,,,2,,22203001015
222,3,1,16,39,64,2,1,1,2480,2255,65,65,,,,,1,,22203001016
222,20,41,4,40,,,,2,,,,,,5,1,16,,,22220041004
222,20,311,1,41,,,,1,,,,,,,,,,,22220311001
222,20,459,5,42,,,,1,,,,,,20,1,16,,,22220459005
222,3,1,17,43,81,1,1,1,4500,4195,80,80,,,,,1,,22203001017
222,20,41,5,44,,,,8,,,,,,25,1,17,,,22220041005
222,3,1,18,45,,,,1,,,,,,,,,,,22203001018
222,3,1,1,1,73,2,1,1,3440,3200,20,95,,,,,1,,22203001001
222,20,302,1,2,,,,1,,,,,,5,1,1,,,22220302001
222,20,303,1,3,,,,6,,,,,,10,1,1,,,22220303001
222,3,1,2,4,69,2,1,1,2535,2385,35,30,,,,,2,,22203001002
222,3,1,3,5,75,1,1,1,3670,3445,40,70,,,,,1,,22203001003
222,20,41,1,6,,,,2,,,,,,15,1,3,,,22220041001
222,3,1,4,7,72,2,1,1,3760,3405,95,115,,,,,1,,22203001004
222,20,305,1,8,,,,1,,,,,,5,1,4,,,22220305001
222,20,303,2,9,,,,3,,,,,,5,1,4,,,22220303002
222,20,459,1,10,,,,1,,,,,,10,1,4,,,22220459001
222,3,1,5,11,69,1,1,1,2965,2760,45,70,,,,,1,,22203001005
222,20,303,3,12,,,,3,,,,,,5,1,5,,,22220303003
222,20,302,2,13,,,,1,,,,,,20,1,5,,,22220302002
222,3,1,6,14,80,1,1,1,4105,3785,85,130,,,,,1,,22203001006
222,20,305,2,15,,,,1,,,,,,5,1,6,,,22220305002
222,20,41,2,16,,,,3,,,,,,0,1,6,,,22220041002
222,20,300,1,17,,,,1,,,,,,,,,,,22220300001
222,20,312,1,18,,,,1,,,,,,0,1,6,,,22220312001
222,20,308,1,19,,,,1,,,,,,0,1,6,,,22220308001
222,20,302,3,20,,,,1,,,,,,45,1,6,,,22220302003
222,3,1,7,21,87,1,1,1,6530,6100,105,135,,,,,2,,22203001007
222,3,1,8,22,88,2,4,1,5660,5330,95,80,,,,,2,,22203001008
222,3,1,9,23,80,1,1,1,4270,4020,65,80,,,,,2,,22203001009
222,3,1,10,24,67,1,1,1,2560,2420,25,45,,,,,1,,22203001010
222,20,491,1,25,,,,1,,,,,,10,1,10,,,22220491001
222,20,41,3,26,,,,2,,,,,,0,1,10,,,22220041003
222,3,1,11,27,75,1,1,1,3655,3360,40,105,,,,,1,,22203001011
222,20,305,3,28,,,,1,,,,,,15,1,11,,,22220305003
222,20,459,2,29,,,,1,,,,,,25,1,11,,,22220459002
222,3,1,12,30,75,2,1,1,3535,3305,50,60,,,,,1,,22203001012
222,20,459,3,31,,,,1,,,,,,10,1,12,,,22220459003
222,20,459,4,34,,,,1,,,,,,20,1,13,,,22220459004
242,20,197,1,2,,,,4,,,,,,20,2,1,,,24220197001
242,20,311,2,8,,,,1,,,,,,80,2,4,,,24220311002
242,20,311,5,16,,,,1,,,,,,15,2,7,,,24220311005
242,20,309,3,17,,,,2,,,,,,0.5,2,7,,,24220309003
242,3,2,8,18,72,1,1,1,3385,3015,100,40,,,,,2,,24203002008
242,3,2,9,19,76,1,2,1,3815,3450,140,40,35,,,,1,,24203002009
242,20,302,1,20,,,,1,,,,,,10,2,9,,,24220302001
242,3,2,10,21,69,1,1,1,2935,2710,50,40,,,,,2,,24203002010
242,3,2,11,22,68,1,2,1,2860,2545,60,20,45,,,,2,,24203002011
242,3,2,12,23,89,2,2,1,6460,5810,295,65,25,,,,2,,24203002012
242,3,2,13,24,75,2,2,1,4295,3745,190,40,60,,,,2,,24203002013
242,3,2,14,25,77,2,2,1,4060,3640,155,40,60,,,,1,,24203002014
242,20,459,1,26,,,,1,,,,,,10,2,14,,,24220459001
242,3,2,15,27,81,2,2,1,5170,4470,255,85,60,,,,1,,24203002015
242,20,197,3,28,,,,2,,,,,,15,2,15,,,24220197003
242,20,311,6,29,,,,1,,,,,,25,2,15,,,24220311006
242,3,2,16,30,70,2,2,1,2760,2460,45,45,30,,,,1,,24203002016
242,20,314,1,31,,,,1,,,,,,5,2,16,,,24220314001
242,20,311,7,32,,,,1,,,,,,5,2,16,,,24220311007
242,3,2,17,33,77,1,2,1,4365,3840,210,45,50,,,,1,,24203002017
242,20,311,8,34,,,,1,,,,,,15,2,17,,,24220311008
242,3,2,18,35,77,2,2,1,3755,3320,125,60,65,,,,1,,24203002018
242,20,2,1,36,,,,1,,,,,,20,2,18,,,24220002001
242,3,2,19,37,76,1,1,1,4015,3605,125,50,,,,,1,,24203002019
242,20,311,9,38,,,,1,,,,,,10,2,19,,,24220311009
242,20,309,4,39,,,,2,,,,,,0,2,19,,,24220309004
242,3,2,20,40,79,1,2,1,4770,4185,225,50,75,,,,1,,24203002020
242,20,311,10,41,,,,1,,,,,,20,2,20,,,24220311010
242,20,311,3,11,,,,1,,,,,,20,2,5,,,24220311003
242,3,2,5,9,81,2,2,1,4870,4220,230,70,75,,,,1,,24203002005
242,20,309,1,10,,,,3,,,,,,5,2,5,,,24220309001
242,3,2,6,12,76,2,2,1,4205,3705,195,40,110,,,,1,,24203002006
242,20,311,4,13,,,,1,,,,,,10,2,6,,,24220311004
242,20,309,2,14,,,,1,,,,,,5,2,6,,,24220309002
242,3,2,7,15,84,2,2,1,5240,4465,275,70,70,,,,1,,24203002007
242,3,2,2,3,79,2,2,1,4940,4330,265,40,70,,,,2,,24203002002
242,3,2,3,4,78,2,2,1,5360,4530,345,100,80,,,,1,,24203002003
242,20,311,1,5,,,,1,,,,,,15,2,3,,,24220311001
242,20,197,2,6,,,,4,,,,,,20,2,3,,,24220197002
242,3,2,4,7,82,2,2,1,5050,4210,265,135,80,,,,1,,24203002004
242,3,2,1,1,83,2,2,1,5180,4450,270,70,105,,,,1,,24203002001
262,3,1,3,5,47,1,1,1,855,805,15,10,,,,,1,,26203001003
262,20,491,3,41,,,,1,,,,,,10,1,20,,,26220491003
262,20,302,1,2,,,,1,,,,,,0,1,1,,,26220302001
262,3,1,2,3,48,1,1,1,1045,955,30,20,,,,,1,,26203001002
262,20,41,1,4,,,,1,,,,,,5,1,2,,,26220041001
262,20,41,2,6,,,,1,,,,,,0,1,3,,,26220041002
262,3,1,4,7,45,1,1,1,820,770,10,15,,,,,1,,26203001004
262,3,1,5,9,49,2,1,1,935,875,15,10,,,,,2,,26203001005
262,20,302,2,8,,,,1,,,,,,5,1,4,,,26220302002
262,3,1,6,10,47,2,1,1,885,830,10,15,,,,,1,,26203001006
262,20,41,3,11,,,,1,,,,,,0,1,6,,,26220041003
